cluster_id,convex_hull
235.0,"[[45.756714, 4.822007], [45.756833, 4.822167], [45.756797, 4.822397], [45.756565, 4.823427], [45.756276, 4.824167], [45.756115, 4.824424], [45.755277, 4.824897], [45.754044, 4.824605], [45.753627, 4.824178], [45.754103, 4.822002], [45.754337, 4.821318], [45.754467, 4.821081], [45.754633, 4.820841], [45.755063, 4.820658]]"
236.0,"[[45.693081, 4.978619], [45.684733, 4.962208], [45.694287, 4.958417], [45.69446, 4.958503], [45.697516, 4.965177]]"
237.0,"[[45.833015, 4.844498], [45.835755, 4.846011], [45.834286, 4.850807], [45.83213, 4.852383], [45.829502, 4.849666], [45.829008, 4.846397], [45.829308, 4.84583]]"
238.0,"[[45.767212, 4.822225], [45.767688, 4.821472], [45.768929, 4.820938], [45.769166, 4.821], [45.769521, 4.822847], [45.769558, 4.823756], [45.769431, 4.823856], [45.768346, 4.824006], [45.768114, 4.823985], [45.767388, 4.823405]]"
239.0,"[[45.731677, 4.914708], [45.732313, 4.920115], [45.731793, 4.921779], [45.7255, 4.921833], [45.726487, 4.915341]]"
240.0,"[[45.837785, 4.833951], [45.835413, 4.837055], [45.833363, 4.837052], [45.830055, 4.834585], [45.834899, 4.833297], [45.837263, 4.833683]]"
241.0,"[[45.687801, 4.770115], [45.678203, 4.776697], [45.678777, 4.772647], [45.684833, 4.770166], [45.687816, 4.769187]]"
242.0,"[[45.781212, 4.84625], [45.781684, 4.848114], [45.7812, 4.849022], [45.780955, 4.84924], [45.780281, 4.849723], [45.78015, 4.849782], [45.778792, 4.849605], [45.778628, 4.849143], [45.778351, 4.848091], [45.779062, 4.847202], [45.779219, 4.84703], [45.779855, 4.846429], [45.780555, 4.845833]]"
243.0,"[[45.775779, 4.827474], [45.774123, 4.827761], [45.772903, 4.827429], [45.772888, 4.827418], [45.772761, 4.82716], [45.77251, 4.825508], [45.772956, 4.824864], [45.773711, 4.824423], [45.773944, 4.824321], [45.774, 4.824333], [45.775161, 4.82483], [45.776069, 4.825379], [45.776001, 4.826012], [45.775837, 4.827096]]"
244.0,"[[45.827233, 4.892772], [45.8266, 4.9008], [45.82353, 4.897063], [45.822869, 4.895766], [45.823008, 4.894794]]"
245.0,"[[45.787726, 4.767723], [45.791563, 4.778286], [45.788167, 4.778167], [45.78552, 4.775466], [45.782601, 4.770383], [45.782947, 4.769347]]"
246.0,"[[45.758904, 4.832718], [45.75872, 4.83186], [45.759065, 4.83126], [45.759484, 4.830926], [45.759521, 4.830915], [45.759862, 4.830937], [45.760169, 4.831023], [45.760344, 4.831147], [45.760861, 4.831913], [45.760786, 4.832181], [45.760667, 4.832407], [45.759821, 4.832814], [45.759002, 4.832974]]"
247.0,"[[45.847695, 4.841344], [45.841333, 4.844166], [45.842419, 4.842068], [45.845445, 4.838519]]"
248.0,"[[45.776001, 4.833523], [45.774452, 4.833433], [45.773988, 4.833029], [45.77373, 4.832686], [45.773689, 4.832117], [45.773745, 4.832031], [45.774415, 4.831387], [45.7753, 4.831222], [45.776615, 4.831334], [45.776787, 4.831602], [45.776263, 4.83305], [45.776237, 4.83311]]"
249.0,"[[45.812371, 4.891582], [45.80436, 4.890346], [45.811097, 4.887844], [45.813656, 4.886972], [45.815404, 4.888273], [45.815404, 4.889564]]"
250.0,"[[45.677183, 4.900095], [45.676708, 4.898066], [45.677216, 4.897836], [45.6814, 4.899425]]"
251.0,"[[45.771077, 4.836162], [45.77107, 4.835937], [45.771097, 4.835517], [45.771125, 4.835288], [45.771163, 4.835144], [45.771288, 4.834841], [45.771983, 4.834799], [45.772646, 4.834777], [45.773171, 4.834813], [45.773517, 4.835572], [45.773509, 4.835615], [45.772925, 4.836605], [45.772683, 4.836977], [45.772352, 4.837288], [45.77226, 4.837278]]"
252.0,"[[45.798944, 4.962858], [45.794325, 4.958611], [45.798416, 4.95567], [45.800204, 4.959468], [45.79977, 4.962258]]"
253.0,"[[45.768008, 4.870055], [45.771556, 4.868075], [45.77568, 4.874045], [45.774849, 4.875011], [45.77133, 4.874294], [45.769146, 4.872672]]"
254.0,"[[45.815498, 4.749666], [45.812394, 4.752888], [45.803435, 4.757122], [45.802302, 4.756572], [45.803333, 4.745277], [45.804796, 4.744098], [45.813588, 4.747448]]"
255.0,"[[45.763402, 4.965906], [45.7535, 4.956667], [45.763797, 4.961288], [45.763852, 4.964238]]"
256.0,"[[45.764494, 4.834797], [45.763818, 4.833375], [45.763833, 4.833061], [45.76399, 4.832568], [45.764027, 4.832466], [45.764348, 4.832337], [45.764544, 4.83231], [45.76478, 4.832366], [45.765592, 4.832653], [45.765733, 4.83278], [45.765779, 4.832943], [45.765694, 4.834277], [45.765625, 4.834497], [45.765472, 4.83478], [45.764959, 4.834798]]"
257.0,"[[45.763811, 4.738732], [45.761565, 4.728906], [45.761595, 4.728841], [45.765951, 4.721739], [45.770232, 4.732639], [45.77083, 4.734163], [45.770255, 4.735827]]"
258.0,"[[45.725835, 4.843726], [45.721416, 4.841958], [45.725588, 4.838833], [45.726169, 4.838608], [45.727955, 4.840102], [45.727946, 4.840139]]"
259.0,"[[45.762077, 4.863105], [45.761385, 4.864625], [45.759177, 4.864316], [45.757867, 4.863874], [45.757148, 4.863143], [45.757523, 4.862008], [45.759055, 4.861055], [45.761296, 4.86156], [45.76137, 4.861654]]"
260.0,"[[45.808864, 4.817183], [45.816776, 4.816389], [45.816278, 4.818399], [45.814826, 4.821442]]"
261.0,"[[45.767777, 4.814515], [45.767403, 4.813213], [45.767762, 4.81287], [45.770626, 4.811325], [45.771392, 4.811448], [45.771799, 4.811979], [45.771407, 4.814393], [45.771313, 4.814801], [45.771197, 4.815026], [45.770209, 4.815359], [45.768765, 4.814929], [45.768255, 4.814725]]"
262.0,"[[45.830189, 4.827439], [45.829722, 4.831111], [45.822569, 4.829083], [45.819125, 4.8254], [45.828769, 4.826152]]"
263.0,"[[45.776828, 4.874082], [45.777984, 4.872205], [45.779, 4.872], [45.780575, 4.871713], [45.782, 4.871833], [45.782369, 4.872082], [45.782495, 4.872575], [45.78247, 4.873831], [45.782018, 4.874321], [45.781524, 4.874517], [45.779722, 4.875], [45.7795, 4.875044], [45.779461, 4.875036]]"
264.0,"[[45.759963, 4.930404], [45.758663, 4.928411], [45.758675, 4.928086], [45.758997, 4.926027], [45.76161, 4.926209], [45.7636, 4.92815], [45.763669, 4.928269], [45.763611, 4.928888], [45.761026, 4.931756]]"
265.0,"[[45.789863, 4.837758], [45.787, 4.8395], [45.784594, 4.83695], [45.7833, 4.83333], [45.783825, 4.829186], [45.787927, 4.828372], [45.789073, 4.833211]]"
266.0,"[[45.719761, 4.887692], [45.721167, 4.892667], [45.72078, 4.893438], [45.718711, 4.894155], [45.717955, 4.89428], [45.717911, 4.89428], [45.714722, 4.893888], [45.715615, 4.889527], [45.717333, 4.8885]]"
267.0,"[[45.7777, 4.840861], [45.776667, 4.84], [45.77668, 4.839923], [45.777872, 4.837363], [45.779009, 4.836012], [45.779623, 4.835947], [45.77993, 4.835937], [45.78103, 4.836065], [45.783344, 4.83815], [45.782622, 4.84128], [45.781067, 4.842138]]"
268.0,"[[45.715886, 4.854927], [45.722499, 4.848499], [45.726475, 4.854008], [45.725453, 4.856645], [45.716736, 4.859938]]"
269.0,"[[45.754547, 4.851284], [45.757059, 4.850131], [45.759283, 4.852047], [45.759222, 4.852609], [45.758597, 4.853877], [45.758017, 4.854905], [45.757145, 4.855404], [45.7564, 4.855753], [45.755651, 4.855023], [45.755066, 4.853827]]"
270.0,"[[45.760461, 4.8311], [45.760397, 4.830958], [45.760443, 4.83084], [45.760532, 4.830615], [45.760544, 4.830586], [45.760607, 4.830443], [45.760899, 4.829885], [45.761355, 4.829849], [45.761482, 4.829843], [45.761535, 4.829843], [45.762223, 4.830068], [45.762395, 4.830317], [45.762194, 4.831312], [45.762127, 4.83146], [45.761722, 4.831634], [45.761, 4.831833]]"
271.0,"[[45.709197, 4.932136], [45.713, 4.928], [45.715666, 4.929], [45.71663, 4.936519], [45.711168, 4.936552]]"
272.0,"[[45.763316, 4.818861], [45.764529, 4.820165], [45.764364, 4.821184], [45.764179, 4.821388], [45.763703, 4.821753], [45.763541, 4.82186], [45.762912, 4.821882], [45.762686, 4.821886], [45.762602, 4.821886], [45.762508, 4.821883], [45.762179, 4.82186], [45.761877, 4.821816], [45.761214, 4.821362], [45.761161, 4.820916], [45.761166, 4.820833], [45.761827, 4.819661], [45.762238, 4.819039], [45.762527, 4.818695]]"
273.0,"[[45.738297, 4.841405], [45.738102, 4.842395], [45.733961, 4.841591], [45.733931, 4.84129], [45.734833, 4.839333], [45.735333, 4.838999], [45.736975, 4.839055], [45.73784, 4.839885]]"
274.0,"[[45.723, 4.871], [45.7257, 4.86896], [45.728741, 4.875], [45.728487, 4.875129], [45.725333, 4.875333], [45.725, 4.875], [45.723186, 4.871499]]"
275.0,"[[45.803916, 4.864436], [45.801947, 4.86898], [45.797994, 4.86643], [45.79785, 4.866158], [45.797855, 4.866124], [45.797933, 4.866008]]"
276.0,"[[45.77202, 4.850528], [45.7725, 4.848888], [45.772808, 4.848731], [45.774437, 4.848017], [45.775178, 4.849369], [45.775516, 4.850313], [45.775792, 4.85144], [45.775051, 4.853167], [45.774955, 4.853336], [45.774905, 4.853352], [45.774752, 4.853317], [45.774355, 4.853221], [45.773884, 4.853103], [45.772971, 4.852824]]"
277.0,"[[45.754738, 4.828727], [45.755262, 4.828705], [45.756018, 4.828909], [45.756797, 4.830465], [45.756737, 4.830883], [45.756142, 4.831876], [45.755555, 4.8325], [45.754316, 4.831761], [45.753947, 4.831483], [45.753855, 4.831355], [45.754177, 4.830108]]"
278.0,"[[45.742919, 4.774808], [45.74325, 4.769243], [45.744562, 4.767837], [45.750555, 4.7625], [45.75558, 4.765322], [45.75622, 4.7668], [45.752073, 4.771735], [45.744422, 4.775155]]"
279.0,"[[45.753391, 4.843876], [45.753937, 4.842615], [45.754562, 4.842306], [45.755644, 4.841977], [45.7575, 4.845], [45.7575, 4.845277], [45.756078, 4.845528], [45.755457, 4.845528], [45.754416, 4.845386], [45.753465, 4.844498]]"
280.0,"[[45.768356, 4.879478], [45.768416, 4.878077], [45.769947, 4.877371], [45.771888, 4.876613], [45.772073, 4.876792], [45.773554, 4.878886], [45.773375, 4.879603], [45.772, 4.8814], [45.768833, 4.880666], [45.768512, 4.880201]]"
281.0,"[[45.781748, 4.766542], [45.776757, 4.763281], [45.779333, 4.761], [45.781113, 4.76073], [45.787051, 4.763879]]"
282.0,"[[45.725206, 4.819922], [45.725986, 4.818619], [45.727875, 4.817316], [45.729086, 4.817483], [45.729587, 4.818148], [45.729685, 4.818298], [45.730194, 4.819478], [45.73008, 4.82086], [45.7295, 4.821499], [45.72881, 4.821749], [45.728089, 4.821955], [45.725865, 4.821699], [45.725468, 4.820927]]"
283.0,"[[45.781678, 4.848949], [45.782077, 4.847888], [45.783669, 4.844847], [45.784038, 4.844302], [45.784408, 4.844519], [45.786514, 4.849294], [45.786275, 4.849755], [45.784816, 4.850388], [45.783491, 4.85085], [45.783312, 4.85086], [45.782688, 4.850558], [45.782397, 4.85014]]"
284.0,"[[45.761453, 4.828019], [45.76135, 4.828122], [45.760704, 4.828695], [45.760491, 4.828613], [45.760033, 4.828244], [45.75965, 4.827861], [45.759532, 4.827675], [45.759592, 4.827536], [45.759624, 4.827476], [45.759741, 4.827283], [45.76, 4.826944], [45.760066, 4.826927], [45.760105, 4.826935], [45.760794, 4.82715], [45.761033, 4.827225], [45.761106, 4.827253], [45.761172, 4.82728], [45.761205, 4.8273], [45.761235, 4.827343], [45.761344, 4.827672]]"
285.0,"[[45.787614, 4.864346], [45.791137, 4.862415], [45.791516, 4.863524], [45.791752, 4.864922], [45.792433, 4.869591], [45.788536, 4.866775]]"
286.0,"[[45.681643, 4.853349], [45.684166, 4.8445], [45.69193, 4.84553], [45.693036, 4.84909], [45.692597, 4.853152]]"
287.0,"[[45.747836, 4.854755], [45.748161, 4.855686], [45.747, 4.856333], [45.744526, 4.856772], [45.744136, 4.856669], [45.742018, 4.855366], [45.741972, 4.855191], [45.742125, 4.854555], [45.742488, 4.853611], [45.744311, 4.852575], [45.746219, 4.852373]]"
288.0,"[[45.763616, 4.846612], [45.763286, 4.843736], [45.763666, 4.843666], [45.764955, 4.843554], [45.767043, 4.844251], [45.767952, 4.845277], [45.768088, 4.845666], [45.768097, 4.845736], [45.768088, 4.845819], [45.767894, 4.846111], [45.766295, 4.847121]]"
289.0,"[[45.780816, 4.859052], [45.780064, 4.857866], [45.779922, 4.857115], [45.779825, 4.856386], [45.779915, 4.85527], [45.780005, 4.855206], [45.781161, 4.854627], [45.781666, 4.85439], [45.782182, 4.854497], [45.782848, 4.854766], [45.783086, 4.854927], [45.78317, 4.855066], [45.783416, 4.855699], [45.783513, 4.856161], [45.783521, 4.856289], [45.783447, 4.856558], [45.783387, 4.856708], [45.782677, 4.858038], [45.781719, 4.858872]]"
290.0,"[[45.840555, 4.83], [45.839002, 4.830862], [45.837222, 4.830555], [45.835302, 4.827182], [45.836944, 4.826766], [45.837258, 4.826775], [45.837486, 4.826786], [45.840555, 4.828888]]"
291.0,"[[45.736666, 4.8225], [45.735877, 4.821213], [45.735786, 4.820355], [45.735625, 4.817912], [45.735919, 4.817222], [45.738432, 4.816646], [45.738993, 4.81698], [45.739405, 4.817333], [45.73957, 4.817998], [45.739585, 4.818341], [45.739, 4.820333], [45.738783, 4.820991]]"
292.0,
293.0,"[[45.78001, 4.85191], [45.78098, 4.854252], [45.780364, 4.854851], [45.779496, 4.855377], [45.779256, 4.855313], [45.778538, 4.854841], [45.778089, 4.854111], [45.778034, 4.853575], [45.778194, 4.852738], [45.77838, 4.852083], [45.778422, 4.852058], [45.779301, 4.851547]]"
294.0,"[[45.7495, 4.841833], [45.751197, 4.840689], [45.751976, 4.840239], [45.753114, 4.841859], [45.753131, 4.84245], [45.75201, 4.843822], [45.750628, 4.843801], [45.749741, 4.843638]]"
295.0,"[[45.769004, 4.835014], [45.769117, 4.83451], [45.769543, 4.834542], [45.770541, 4.834677], [45.771115, 4.834853], [45.771122, 4.834917], [45.771115, 4.835025], [45.771062, 4.835765], [45.771032, 4.835862], [45.770943, 4.83613], [45.770905, 4.836162], [45.769908, 4.836555], [45.769513, 4.836677], [45.769272, 4.836527], [45.769101, 4.836272], [45.769027, 4.836065]]"
296.0,"[[45.713155, 4.879603], [45.715213, 4.878413], [45.716961, 4.882216], [45.718, 4.887333], [45.713811, 4.886855]]"
297.0,"[[45.763271, 4.818599], [45.761484, 4.816349], [45.761666, 4.815833], [45.763376, 4.814329], [45.765786, 4.813833], [45.766213, 4.81408], [45.766411, 4.814211], [45.766362, 4.815316], [45.7655, 4.818333], [45.764183, 4.81875]]"
298.0,"[[45.677982, 4.831688], [45.6714, 4.836285], [45.671857, 4.83511], [45.67691, 4.83128]]"
299.0,"[[45.657352, 4.82569], [45.671219, 4.810258], [45.665789, 4.828684], [45.661949, 4.827557]]"
300.0,"[[45.811557, 4.853979], [45.810577, 4.853764], [45.815602, 4.843936], [45.819125, 4.841998], [45.823608, 4.840044], [45.819707, 4.85012]]"
301.0,"[[45.796886, 4.780138], [45.798293, 4.776096], [45.805912, 4.781366], [45.807735, 4.783816], [45.802288, 4.784702], [45.796955, 4.780433]]"
302.0,"[[45.763481, 4.839348], [45.761608, 4.839277], [45.761116, 4.838911], [45.760723, 4.838136], [45.760816, 4.837996], [45.761636, 4.837191], [45.761863, 4.836977], [45.76213, 4.836788], [45.762327, 4.836766], [45.762462, 4.836787], [45.763563, 4.837155], [45.76375, 4.837223], [45.764282, 4.837428], [45.76438, 4.837541], [45.764267, 4.83849], [45.763675, 4.839316]]"
303.0,"[[45.764657, 4.856038], [45.765172, 4.857319], [45.764948, 4.858403], [45.764502, 4.858577], [45.76327, 4.859043], [45.763167, 4.859079], [45.762665, 4.858907], [45.761853, 4.857898], [45.761677, 4.857233], [45.761662, 4.857169], [45.761666, 4.857166], [45.762375, 4.856718], [45.763646, 4.85601]]"
304.0,"[[45.74273, 4.811797], [45.740393, 4.811217], [45.74045, 4.810241], [45.740833, 4.807], [45.745665, 4.806261], [45.746563, 4.807376], [45.746416, 4.808236], [45.744038, 4.811738], [45.74388, 4.811852]]"
305.0,"[[45.733611, 4.8025], [45.7333, 4.8], [45.734494, 4.798344], [45.736333, 4.797333], [45.739808, 4.798173], [45.742909, 4.799458], [45.736969, 4.802297]]"
306.0,"[[45.733286, 4.812602], [45.73492, 4.812419], [45.735382, 4.814935], [45.735511, 4.815852], [45.735566, 4.817], [45.735361, 4.817365], [45.733376, 4.816703], [45.733, 4.8165], [45.732238, 4.815836], [45.732209, 4.815809], [45.731772, 4.815227], [45.7314, 4.814457], [45.731437, 4.813814], [45.731759, 4.813535]]"
307.0,"[[45.813127, 4.918275], [45.807966, 4.913359], [45.812552, 4.914526], [45.825255, 4.918427]]"
308.0,"[[45.777225, 4.741463], [45.777311, 4.730772], [45.777438, 4.730772], [45.785555, 4.735], [45.785669, 4.735511], [45.780473, 4.74063]]"
309.0,"[[45.72934, 4.796133], [45.728594, 4.801991], [45.72045, 4.799311], [45.719941, 4.797269], [45.719936, 4.797147], [45.721445, 4.795882], [45.725828, 4.792882], [45.726255, 4.792721]]"
310.0,"[[45.838819, 4.790441], [45.832798, 4.793246], [45.828638, 4.789405], [45.825674, 4.782142], [45.8327, 4.783072], [45.837538, 4.78525]]"
311.0,"[[45.75771, 4.90562], [45.764199, 4.894999], [45.768225, 4.899163], [45.767912, 4.901586], [45.759688, 4.905827]]"
312.0,"[[45.747916, 4.872189], [45.752745, 4.872069], [45.752094, 4.873269], [45.750037, 4.875912], [45.74845, 4.876856], [45.746563, 4.876556], [45.745979, 4.87632], [45.747669, 4.872422]]"
313.0,"[[45.75443, 4.809938], [45.756969, 4.812076], [45.755658, 4.815238], [45.754738, 4.815756], [45.752333, 4.816], [45.751566, 4.814827], [45.752775, 4.811388]]"
314.0,"[[45.741478, 4.732425], [45.736861, 4.727597], [45.737333, 4.722833], [45.745391, 4.721788], [45.74562, 4.722071]]"
315.0,"[[45.79608, 4.830833], [45.791291, 4.827813], [45.79135, 4.827602], [45.795356, 4.825315], [45.80164, 4.827504], [45.803106, 4.828169], [45.803195, 4.828405], [45.801176, 4.829885], [45.796977, 4.831144]]"
316.0,"[[45.755519, 4.763655], [45.757886, 4.750319], [45.762238, 4.755127], [45.764627, 4.758511], [45.761666, 4.761111], [45.756444, 4.763569]]"
317.0,"[[45.76393, 4.769665], [45.764263, 4.775691], [45.763608, 4.776844], [45.760651, 4.776207], [45.754427, 4.7747], [45.756771, 4.772044]]"
318.0,"[[45.730988, 4.937753], [45.731205, 4.938919], [45.730284, 4.939877], [45.725019, 4.939792], [45.728027, 4.938022]]"
319.0,"[[45.740955, 4.963122], [45.75, 4.96667], [45.746653, 4.979767], [45.746428, 4.979714], [45.743469, 4.972179]]"
320.0,"[[45.758166, 4.835833], [45.758301, 4.835722], [45.759289, 4.835175], [45.759405, 4.835111], [45.759566, 4.83512], [45.759589, 4.835143], [45.760697, 4.837996], [45.760599, 4.838125], [45.760577, 4.838147], [45.760063, 4.838216], [45.759544, 4.838082], [45.758691, 4.837536], [45.758406, 4.837267], [45.758266, 4.836505]]"
321.0,"[[45.758666, 4.833252], [45.758601, 4.833393], [45.757867, 4.833812], [45.757014, 4.834284], [45.756425, 4.834113], [45.756372, 4.834083], [45.756033, 4.833834], [45.755636, 4.83311], [45.755565, 4.832912], [45.756091, 4.832661], [45.75661, 4.832446], [45.756944, 4.8325], [45.758019, 4.832772], [45.75805, 4.83278], [45.758294, 4.832868]]"
322.0,"[[45.768146, 4.866233], [45.766833, 4.863188], [45.768338, 4.861707], [45.768578, 4.861621], [45.770285, 4.861562], [45.770868, 4.861664], [45.772327, 4.864819], [45.772513, 4.865413], [45.772582, 4.866321], [45.770943, 4.867479]]"
323.0,"[[45.750941, 4.813558], [45.746091, 4.812183], [45.747044, 4.81133], [45.747666, 4.810833], [45.751923, 4.808664]]"
324.0,"[[45.771862, 4.970927], [45.768888, 4.970277], [45.769333, 4.9675], [45.770833, 4.966833], [45.778748, 4.966721], [45.778427, 4.968741], [45.778089, 4.970433]]"
325.0,"[[45.759011, 4.844671], [45.758711, 4.844732], [45.75883, 4.841866], [45.758836, 4.841808], [45.758933, 4.841663], [45.759679, 4.841322], [45.760427, 4.841065], [45.760933, 4.840945], [45.761294, 4.841125], [45.761879, 4.842266], [45.762418, 4.84339]]"
326.0,"[[45.7427, 4.837224], [45.742827, 4.835228], [45.743372, 4.834445], [45.744087, 4.833698], [45.745665, 4.833812], [45.74783, 4.835919], [45.747889, 4.836782], [45.747506, 4.837803], [45.747274, 4.838072], [45.746185, 4.83857], [45.745728, 4.838769], [45.744152, 4.838297]]"
327.0,"[[45.798999, 4.844831], [45.804333, 4.8445], [45.804166, 4.844666], [45.800092, 4.848017], [45.795581, 4.848543], [45.795469, 4.848521], [45.795401, 4.84842], [45.795207, 4.847862], [45.795229, 4.847728], [45.795869, 4.8466]]"
328.0,"[[45.810689, 4.969757], [45.812813, 4.964768], [45.813055, 4.970555], [45.812933, 4.974811], [45.810809, 4.970916]]"
329.0,"[[45.745833, 4.864166], [45.747586, 4.865612], [45.747667, 4.865833], [45.747881, 4.867801], [45.747851, 4.868177], [45.74643, 4.868363], [45.742069, 4.868], [45.740693, 4.867501], [45.743295, 4.865114], [45.745666, 4.864166]]"
330.0,"[[45.798401, 4.973309], [45.795917, 4.969725], [45.798214, 4.964414], [45.803958, 4.966677], [45.801221, 4.972128]]"
331.0,"[[45.75785, 4.883869], [45.7565, 4.88], [45.75881, 4.878519], [45.762623, 4.880738], [45.761625, 4.882028]]"
332.0,"[[45.76036, 4.824017], [45.761167, 4.824833], [45.761086, 4.825275], [45.761011, 4.825422], [45.760472, 4.826281], [45.76021, 4.826667], [45.760094, 4.826827], [45.760038, 4.826902], [45.759905, 4.826933], [45.759833, 4.826833], [45.759559, 4.826452], [45.759237, 4.826002], [45.759162, 4.825884], [45.758981, 4.825552], [45.75899, 4.825465], [45.759027, 4.825412], [45.759213, 4.825163], [45.759638, 4.82465]]"
333.0,"[[45.778861, 4.819461], [45.780262, 4.823136], [45.777797, 4.824958], [45.776024, 4.824929], [45.775313, 4.824736], [45.774996, 4.82453], [45.774333, 4.823833], [45.774392, 4.822375], [45.775343, 4.820669], [45.776486, 4.819608]]"
334.0,"[[45.747627, 4.860963], [45.745991, 4.859155], [45.7465, 4.858], [45.747192, 4.85763], [45.750097, 4.856686], [45.750516, 4.857158], [45.75013, 4.858986], [45.74985, 4.860216], [45.74845, 4.86133], [45.74765, 4.860975]]"
335.0,"[[45.737061, 4.810895], [45.740041, 4.811249], [45.740079, 4.81184], [45.740136, 4.813013], [45.739794, 4.815294], [45.7396, 4.815562], [45.738252, 4.815359], [45.738166, 4.815325], [45.737907, 4.815005], [45.737666, 4.814316], [45.737451, 4.813181]]"
336.0,"[[45.735147, 4.955363], [45.733738, 4.957816], [45.730923, 4.953461], [45.73091, 4.953373], [45.730841, 4.95286], [45.731033, 4.9525], [45.731052, 4.952488], [45.73308, 4.951405], [45.73474, 4.951572]]"
337.0,"[[45.699945, 4.808009], [45.70363, 4.798629], [45.708186, 4.806541], [45.70703, 4.808847], [45.706927, 4.808905], [45.702708, 4.809069]]"
338.0,"[[45.764444, 4.825277], [45.764413, 4.822536], [45.764723, 4.822053], [45.765262, 4.821882], [45.766318, 4.822493], [45.766666, 4.822777], [45.767478, 4.824135], [45.767567, 4.824306], [45.767612, 4.82465], [45.76758, 4.824811], [45.767533, 4.825011], [45.767373, 4.825379], [45.767277, 4.82545], [45.767252, 4.825461], [45.766138, 4.825615], [45.764604, 4.825415]]"
339.0,"[[45.756394, 4.85985], [45.756, 4.857666], [45.757701, 4.856867], [45.758327, 4.857166], [45.758833, 4.857666], [45.758855, 4.857823], [45.759041, 4.859378], [45.759027, 4.859604], [45.75896, 4.859991], [45.758872, 4.860419], [45.757748, 4.861557], [45.756916, 4.861955]]"
340.0,"[[45.742819, 4.817225], [45.742691, 4.818044], [45.742475, 4.818234], [45.742101, 4.818234], [45.741333, 4.818166], [45.741244, 4.818158], [45.74005, 4.818016], [45.739854, 4.817934], [45.739615, 4.817676], [45.739225, 4.816796], [45.740427, 4.816142], [45.740731, 4.816045], [45.740961, 4.816001], [45.741532, 4.815981], [45.741833, 4.816166], [45.742141, 4.81645], [45.742662, 4.816957]]"
341.0,"[[45.708197, 4.901807], [45.713025, 4.897266], [45.715498, 4.897713], [45.715933, 4.89782], [45.718922, 4.903113], [45.71809, 4.904851]]"
342.0,"[[45.75256, 4.788547], [45.754543, 4.783151], [45.7554, 4.783387], [45.757861, 4.786197], [45.757958, 4.78638], [45.758451, 4.792485], [45.75615, 4.79141]]"
343.0,"[[45.801483, 4.825658], [45.8, 4.81667], [45.80467, 4.819715], [45.804736, 4.822901], [45.80431, 4.8251], [45.802163, 4.825605]]"
344.0,
345.0,"[[45.799516, 4.788672], [45.795333, 4.797666], [45.791833, 4.795], [45.791833, 4.794833], [45.791874, 4.794641], [45.793333, 4.790277]]"
346.0,"[[45.777777, 4.8625], [45.780452, 4.860594], [45.782242, 4.862008], [45.782347, 4.864277], [45.780394, 4.865344], [45.7791, 4.86573]]"
347.0,"[[45.764547, 4.830216], [45.763333, 4.829833], [45.763114, 4.829585], [45.763084, 4.829488], [45.763046, 4.829173], [45.763062, 4.828779], [45.763354, 4.828351], [45.763608, 4.828051], [45.763752, 4.827889], [45.764143, 4.827981], [45.765015, 4.828212], [45.765122, 4.828286], [45.765505, 4.828627], [45.765533, 4.828655], [45.765422, 4.829061], [45.765338, 4.829308], [45.7649, 4.829994]]"
348.0,"[[45.699561, 4.843913], [45.703182, 4.840657], [45.707404, 4.843672], [45.706748, 4.844058], [45.700865, 4.845114]]"
349.0,"[[45.67533, 4.924688], [45.668462, 4.925754], [45.66851, 4.925405], [45.670474, 4.913849]]"
350.0,"[[45.787674, 4.860581], [45.78688, 4.859905], [45.787472, 4.858052], [45.788, 4.857333], [45.789244, 4.856866], [45.794247, 4.85568], [45.794315, 4.85569], [45.793333, 4.860333], [45.79315, 4.861047], [45.790886, 4.861955]]"
351.0,"[[45.761276, 4.827217], [45.761341, 4.827074], [45.7617, 4.826388], [45.761924, 4.826399], [45.762402, 4.826613], [45.762519, 4.826675], [45.76259, 4.82672], [45.762665, 4.826785], [45.762343, 4.827579], [45.762167, 4.828], [45.761924, 4.828062], [45.761909, 4.828062], [45.761512, 4.827997], [45.761475, 4.827986], [45.761469, 4.82797], [45.761325, 4.827557]]"
352.0,"[[45.758397, 4.83873], [45.760166, 4.838333], [45.760277, 4.838333], [45.76039, 4.83836], [45.761205, 4.840207], [45.761252, 4.840416], [45.7612, 4.840478], [45.761086, 4.840582], [45.760936, 4.840711], [45.760247, 4.841043], [45.760077, 4.841083], [45.759229, 4.841247], [45.7585, 4.840999], [45.758097, 4.840788], [45.757942, 4.8404], [45.757932, 4.840355], [45.757927, 4.8403], [45.75793, 4.840244], [45.758002, 4.839842]]"
353.0,"[[45.776899, 4.86145], [45.776181, 4.859422], [45.77695, 4.858166], [45.777577, 4.858172], [45.777812, 4.858188], [45.780516, 4.859266], [45.780636, 4.859622], [45.780463, 4.859955], [45.780205, 4.860147], [45.777446, 4.861364]]"
