cluster_id,convex_hull
875.0,"[[45.750965, 4.82775], [45.751008, 4.827658], [45.751097, 4.82768], [45.751013, 4.827761]]"
876.0,"[[45.750875, 4.827836], [45.750755, 4.827804], [45.7508, 4.82775], [45.750853, 4.827718], [45.750875, 4.827729], [45.750922, 4.8278]]"
877.0,"[[45.759911, 4.842049], [45.759993, 4.842288], [45.759926, 4.842406], [45.7598, 4.842474], [45.759649, 4.842481], [45.759563, 4.8424], [45.7597, 4.8422]]"
878.0,"[[45.751263, 4.838205], [45.751175, 4.837866], [45.751194, 4.837841], [45.751327, 4.837786], [45.751388, 4.837777], [45.751427, 4.837899], [45.751437, 4.83805], [45.75138, 4.838116]]"
879.0,"[[45.760261, 4.842213], [45.760494, 4.842102], [45.760697, 4.842245], [45.760766, 4.842338], [45.760791, 4.842447], [45.76055, 4.842505], [45.760352, 4.842477]]"
880.0,"[[45.760711, 4.843189], [45.760655, 4.842822], [45.760841, 4.842722], [45.761008, 4.842922], [45.761016, 4.842933]]"
881.0,"[[45.774033, 4.826624], [45.773794, 4.82656], [45.773809, 4.826109], [45.773973, 4.826077], [45.774018, 4.826238]]"
882.0,"[[45.77107, 4.828137], [45.771706, 4.827482], [45.771743, 4.827493], [45.771983, 4.827944], [45.771274, 4.828441], [45.77104, 4.828598], [45.770988, 4.828603], [45.770988, 4.828287]]"
883.0,"[[45.7722, 4.827666], [45.771107, 4.826495], [45.771264, 4.826438], [45.772028, 4.826302], [45.772185, 4.826484], [45.772342, 4.827182]]"
884.0,"[[45.748337, 4.83186], [45.748472, 4.832128], [45.748333, 4.8325], [45.74812, 4.832375], [45.748218, 4.832042]]"
885.0,"[[45.765045, 4.82303], [45.765255, 4.823255], [45.765499, 4.823747], [45.765666, 4.824166], [45.764996, 4.823379], [45.764876, 4.823186], [45.764948, 4.823083]]"
886.0,"[[45.768563, 4.839692], [45.768488, 4.8395], [45.76851, 4.839262], [45.76863, 4.839102], [45.76866, 4.839091], [45.768735, 4.839241], [45.768775, 4.83943], [45.768786, 4.839713]]"
887.0,"[[45.754731, 4.8301], [45.755951, 4.830443], [45.755944, 4.83078], [45.755936, 4.830994], [45.755722, 4.830969], [45.754629, 4.830834], [45.754666, 4.830166]]"
888.0,"[[45.768729, 4.841268], [45.768833, 4.842166], [45.768735, 4.842245], [45.768608, 4.842299], [45.768413, 4.842225], [45.768391, 4.842052], [45.768488, 4.841425], [45.768555, 4.841365]]"
889.0,"[[45.7684, 4.82551], [45.769057, 4.825615], [45.768465, 4.825996], [45.768211, 4.825948], [45.768278, 4.825605]]"
890.0,"[[45.770501, 4.826806], [45.770785, 4.82684], [45.770726, 4.827053], [45.770576, 4.826979]]"
891.0,"[[45.7505, 4.837333], [45.7508, 4.83695], [45.750875, 4.837009], [45.750717, 4.837274]]"
892.0,"[[45.769333, 4.826666], [45.769402, 4.826319], [45.769425, 4.826302], [45.76971, 4.8262], [45.769835, 4.826291], [45.769947, 4.826431], [45.770005, 4.82666], [45.770003, 4.826739], [45.769596, 4.826774]]"
893.0,"[[45.769373, 4.825775], [45.769166, 4.825666], [45.769236, 4.824457], [45.769397, 4.824349], [45.769592, 4.824596], [45.769901, 4.825485]]"
894.0,"[[45.770292, 4.825519], [45.770516, 4.825766], [45.770456, 4.825916], [45.769863, 4.825769], [45.76985, 4.825723], [45.76994, 4.825648]]"
895.0,
896.0,"[[45.768261, 4.840876], [45.768465, 4.840775], [45.76854, 4.840797], [45.768537, 4.840877], [45.768525, 4.840929], [45.768391, 4.840904]]"
897.0,"[[45.765932, 4.824199], [45.76628, 4.824306], [45.766175, 4.824994], [45.76613, 4.825208], [45.766108, 4.825272], [45.766, 4.825166], [45.765711, 4.8245], [45.765833, 4.824333]]"
898.0,"[[45.761333, 4.821925], [45.761688, 4.821973], [45.761258, 4.822269], [45.761091, 4.822166], [45.761138, 4.822113]]"
899.0,"[[45.763893, 4.82252], [45.763735, 4.822375], [45.76381, 4.822264], [45.76399, 4.822225], [45.764009, 4.822228], [45.764045, 4.822303], [45.764005, 4.822386]]"
900.0,
901.0,"[[45.772959, 4.82922], [45.772477, 4.829564], [45.772252, 4.829564], [45.7722, 4.829322], [45.772488, 4.829033]]"
902.0,"[[45.774471, 4.82757], [45.774056, 4.827483], [45.774288, 4.827268], [45.774444, 4.827222], [45.77449, 4.827353]]"
903.0,"[[45.758766, 4.821722], [45.759061, 4.821549], [45.759175, 4.821691], [45.75887, 4.821774]]"
904.0,"[[45.772956, 4.827654], [45.772761, 4.82716], [45.773039, 4.826939], [45.773182, 4.826977], [45.773435, 4.827096], [45.773382, 4.827386]]"
905.0,"[[45.759725, 4.820616], [45.759664, 4.820798], [45.759607, 4.820681], [45.759572, 4.820466], [45.759722, 4.820555]]"
906.0,"[[45.758825, 4.81921], [45.759102, 4.81935], [45.759011, 4.819686], [45.758758, 4.819983], [45.758601, 4.819929], [45.7585, 4.819833], [45.7585, 4.819667], [45.758513, 4.819619], [45.758708, 4.819269]]"
907.0,"[[45.772855, 4.828539], [45.772777, 4.828333], [45.772956, 4.828051], [45.77321, 4.827901], [45.772941, 4.828512], [45.772914, 4.828522]]"
908.0,"[[45.758738, 4.820838], [45.7589, 4.821088], [45.7589, 4.821153], [45.75878, 4.821388], [45.7585, 4.821333], [45.758421, 4.821259], [45.758591, 4.82095], [45.758683, 4.820863]]"
909.0,"[[45.758878, 4.820551], [45.759122, 4.820558], [45.75918, 4.820686], [45.759138, 4.820738], [45.75904, 4.820828], [45.758893, 4.820755]]"
910.0,"[[45.758211, 4.82156], [45.757822, 4.821045], [45.757947, 4.820955], [45.758194, 4.820961], [45.758268, 4.821077]]"
911.0,"[[45.758488, 4.821783], [45.758436, 4.821876], [45.758301, 4.821817], [45.758261, 4.82173], [45.758327, 4.82168], [45.758406, 4.821689]]"
912.0,"[[45.773972, 4.828708], [45.774097, 4.828163], [45.774148, 4.828036], [45.774392, 4.828287], [45.774447, 4.829183], [45.774447, 4.829211], [45.77441, 4.829378], [45.774183, 4.829413], [45.774175, 4.829397]]"
913.0,"[[45.773457, 4.828067], [45.773899, 4.828523], [45.773524, 4.828662]]"
914.0,"[[45.763092, 4.82156], [45.762987, 4.821839], [45.763002, 4.821689]]"
915.0,"[[45.76015, 4.838511], [45.759948, 4.838081], [45.759975, 4.837877], [45.760105, 4.837763], [45.760277, 4.837739], [45.760442, 4.837932], [45.760599, 4.838125], [45.76039, 4.83836], [45.760238, 4.838475]]"
916.0,"[[45.761587, 4.823952], [45.761722, 4.823794], [45.761667, 4.824], [45.761611, 4.824091]]"
917.0,"[[45.762957, 4.822268], [45.762942, 4.822204], [45.763009, 4.822171], [45.763145, 4.822171], [45.763174, 4.822193]]"
918.0,"[[45.761802, 4.823686], [45.761786, 4.823705], [45.761666, 4.823666], [45.761555, 4.823622], [45.761561, 4.823616], [45.761722, 4.82355], [45.761782, 4.823631]]"
919.0,"[[45.755067, 4.836559], [45.754761, 4.83658], [45.754909, 4.836279], [45.755247, 4.836215]]"
920.0,"[[45.7594, 4.82005], [45.759342, 4.819983], [45.759416, 4.819886], [45.759441, 4.819909]]"
921.0,"[[45.760457, 4.820079], [45.760338, 4.819886], [45.760336, 4.81988], [45.760324, 4.819736], [45.7605, 4.819833], [45.760512, 4.81985], [45.760504, 4.819954]]"
922.0,"[[45.760479, 4.820111], [45.760457, 4.820187], [45.760397, 4.820201], [45.760382, 4.820197], [45.760363, 4.820187], [45.760427, 4.820111]]"
923.0,"[[45.760277, 4.820555], [45.760125, 4.820438], [45.760202, 4.820427], [45.760322, 4.820455], [45.760333, 4.8205]]"
924.0,
925.0,"[[45.7604, 4.820365], [45.76038, 4.820358], [45.760385, 4.820322]]"
926.0,"[[45.760216, 4.819558], [45.760412, 4.819457], [45.760386, 4.819633], [45.760372, 4.81963], [45.760286, 4.819605]]"
927.0,"[[45.759833, 4.819166], [45.759941, 4.819146], [45.76, 4.819166], [45.760025, 4.819177], [45.760164, 4.819317], [45.760155, 4.819383], [45.75988, 4.819325], [45.759819, 4.819283], [45.759822, 4.819211]]"
928.0,"[[45.762605, 4.823416], [45.762568, 4.823513], [45.762536, 4.823513], [45.7625, 4.8235], [45.762505, 4.823444], [45.762538, 4.823384], [45.762602, 4.823394]]"
929.0,"[[45.759572, 4.819455], [45.759701, 4.819489], [45.759634, 4.819543], [45.759622, 4.819543]]"
930.0,"[[45.761866, 4.822436], [45.76173, 4.822419], [45.761772, 4.822336]]"
931.0,"[[45.759815, 4.81997], [45.75984, 4.819933], [45.759858, 4.819949], [45.759873, 4.819972], [45.759875, 4.81998], [45.759877, 4.820033], [45.759838, 4.819997]]"
932.0,"[[45.759776, 4.820165], [45.759828, 4.820101], [45.759821, 4.820144]]"
933.0,"[[45.759626, 4.820079], [45.759694, 4.820101], [45.75963, 4.820106]]"
934.0,"[[45.761947, 4.82259], [45.761763, 4.822586], [45.761782, 4.822558], [45.761863, 4.822555]]"
935.0,"[[45.759802, 4.819586], [45.759833, 4.819666], [45.75978, 4.819672], [45.759768, 4.819672], [45.759766, 4.819655], [45.759769, 4.819641]]"
936.0,"[[45.759813, 4.819757], [45.759828, 4.819736], [45.759821, 4.819768]]"
937.0,"[[45.759722, 4.819722], [45.759769, 4.819719], [45.759788, 4.819733], [45.75977, 4.819737]]"
938.0,
939.0,"[[45.759755, 4.819833], [45.759791, 4.819811], [45.759783, 4.819854], [45.759768, 4.819879]]"
940.0,
941.0,"[[45.759744, 4.819902], [45.7597, 4.819927], [45.759685, 4.819901], [45.759667, 4.819833], [45.759679, 4.819822]]"
942.0,"[[45.75971, 4.819781], [45.759663, 4.8198], [45.759682, 4.81977]]"
943.0,"[[45.761944, 4.823333], [45.761922, 4.823266], [45.761991, 4.823223], [45.762027, 4.823272]]"
944.0,"[[45.748075, 4.833447], [45.747881, 4.833168], [45.748058, 4.833141], [45.748458, 4.8331], [45.748831, 4.833523], [45.748925, 4.83376], [45.748592, 4.833693]]"
945.0,"[[45.762044, 4.821358], [45.762141, 4.821324], [45.762166, 4.821333], [45.762194, 4.821388], [45.762191, 4.821436], [45.7621, 4.821442], [45.762047, 4.821425]]"
946.0,"[[45.761991, 4.82135], [45.761958, 4.821288], [45.761969, 4.821252], [45.762036, 4.82127], [45.76205, 4.821294], [45.762044, 4.821327]]"
947.0,
948.0,"[[45.762366, 4.823631], [45.762333, 4.823666], [45.762358, 4.823631]]"
949.0,"[[45.761932, 4.822289], [45.762016, 4.82233], [45.762021, 4.822345], [45.762038, 4.822402], [45.761991, 4.822365]]"
950.0,"[[45.762061, 4.822486], [45.762019, 4.822575], [45.761991, 4.822558], [45.761975, 4.822477], [45.761999, 4.822465]]"
951.0,"[[45.773824, 4.830894], [45.773532, 4.830905], [45.77345, 4.830894], [45.773345, 4.83083], [45.773333, 4.83], [45.773502, 4.829897], [45.77363, 4.830002]]"
952.0,"[[45.759349, 4.833319], [45.75875, 4.833673], [45.758878, 4.833329], [45.75902, 4.833158]]"
953.0,"[[45.762171, 4.823673], [45.762205, 4.823663], [45.762225, 4.823669], [45.762194, 4.823673]]"
954.0,"[[45.762205, 4.823383], [45.762208, 4.823507], [45.762186, 4.823561], [45.762134, 4.823684], [45.762089, 4.823652], [45.762119, 4.823513]]"
955.0,"[[45.762141, 4.823314], [45.762134, 4.823287], [45.762156, 4.823255], [45.762164, 4.823244], [45.762201, 4.823244], [45.762242, 4.823287]]"
956.0,"[[45.762223, 4.823169], [45.762253, 4.823126], [45.76228, 4.823138], [45.762298, 4.82318], [45.762294, 4.823213], [45.762253, 4.823212]]"
957.0,"[[45.752333, 4.837166], [45.752425, 4.837576], [45.752238, 4.837738], [45.75205, 4.837775], [45.751873, 4.837658], [45.752043, 4.837374]]"
958.0,"[[45.749822, 4.834499], [45.749719, 4.834242], [45.749857, 4.834274], [45.749962, 4.834413]]"
959.0,"[[45.749556, 4.834406], [45.749394, 4.83443], [45.749208, 4.834297], [45.74913, 4.834213], [45.749141, 4.834149], [45.749366, 4.834116], [45.749436, 4.834191]]"
960.0,"[[45.762643, 4.822461], [45.762719, 4.822477], [45.762667, 4.8225], [45.762666, 4.8225]]"
961.0,"[[45.762536, 4.822272], [45.762652, 4.822305], [45.762644, 4.822394], [45.762613, 4.822441]]"
962.0,"[[45.762, 4.822166], [45.761944, 4.822113], [45.762052, 4.822101], [45.762138, 4.82213], [45.76208, 4.82215]]"
963.0,"[[45.753094, 4.837827], [45.752994, 4.837725], [45.753091, 4.837527], [45.753119, 4.837494], [45.75366, 4.837568], [45.753733, 4.837597], [45.753735, 4.837608], [45.75375, 4.837846], [45.75369, 4.837857], [45.753252, 4.837841]]"
964.0,"[[45.751414, 4.835829], [45.751086, 4.835563], [45.751094, 4.835486], [45.751341, 4.835377], [45.751505, 4.83543], [45.751583, 4.835477], [45.751458, 4.835793]]"
965.0,"[[45.750516, 4.835164], [45.750943, 4.835186], [45.751122, 4.835383], [45.75079, 4.835302]]"
966.0,"[[45.752388, 4.835851], [45.752428, 4.835496], [45.752516, 4.835252], [45.752616, 4.835175], [45.752627, 4.835196], [45.752633, 4.835369], [45.752633, 4.835466], [45.752545, 4.835615]]"
967.0,"[[45.752043, 4.836773], [45.751878, 4.836516], [45.75217, 4.83599], [45.752264, 4.83592], [45.75235, 4.835894], [45.752444, 4.835908], [45.752461, 4.836091], [45.752519, 4.836938]]"
968.0,"[[45.762869, 4.834427], [45.762752, 4.834469], [45.762658, 4.834469], [45.76265, 4.834438], [45.762663, 4.8344], [45.762741, 4.834263], [45.762847, 4.834361]]"
969.0,"[[45.752933, 4.837157], [45.752827, 4.837227], [45.752852, 4.83716]]"
970.0,"[[45.752956, 4.837181], [45.753038, 4.837061], [45.753046, 4.837074], [45.753016, 4.837122]]"
971.0,"[[45.76336, 4.834289], [45.763303, 4.834345], [45.76324, 4.834322], [45.763219, 4.834209], [45.763238, 4.834192], [45.76336, 4.834196]]"
972.0,
973.0,"[[45.762566, 4.821888], [45.762602, 4.821886], [45.762643, 4.821925], [45.762627, 4.821944], [45.762597, 4.821977], [45.762575, 4.821947]]"
974.0,"[[45.775, 4.830555], [45.774922, 4.830472], [45.775, 4.830277], [45.775188, 4.830072], [45.775275, 4.83023], [45.775407, 4.830486], [45.775277, 4.830555]]"
975.0,"[[45.761908, 4.822841], [45.761925, 4.8228], [45.762044, 4.82274], [45.762058, 4.822752], [45.762041, 4.822852], [45.76203, 4.822872], [45.762005, 4.822897], [45.761966, 4.82293], [45.761933, 4.822938], [45.761916, 4.822905]]"
976.0,"[[45.76274, 4.822762], [45.762811, 4.822775], [45.762774, 4.822783], [45.762747, 4.822772]]"
977.0,"[[45.761003, 4.83246], [45.761041, 4.832471], [45.761021, 4.832477], [45.761011, 4.832471]]"
978.0,"[[45.76108, 4.832266], [45.761093, 4.832267], [45.761101, 4.832289], [45.761108, 4.83231], [45.761101, 4.832342], [45.761071, 4.832375], [45.761071, 4.832342]]"
979.0,"[[45.761041, 4.832396], [45.761079, 4.832375], [45.761071, 4.832417], [45.761048, 4.832417], [45.761041, 4.832407]]"
980.0,"[[45.76268, 4.822729], [45.762658, 4.822643], [45.762663, 4.822627], [45.762706, 4.82259], [45.762717, 4.82259], [45.762793, 4.822649], [45.7628, 4.822666], [45.76277, 4.822692], [45.762738, 4.822708]]"
981.0,"[[45.762658, 4.822762], [45.762688, 4.822804], [45.762665, 4.822837], [45.762553, 4.822901], [45.762523, 4.822912], [45.762523, 4.822862], [45.762534, 4.822826]]"
982.0,"[[45.757942, 4.83746], [45.757836, 4.83735], [45.757863, 4.837186], [45.757872, 4.837174], [45.758039, 4.83702], [45.758125, 4.837141], [45.758017, 4.837363]]"
983.0,"[[45.762477, 4.822466], [45.762523, 4.822525], [45.762522, 4.822527], [45.7625, 4.8225]]"
984.0,"[[45.762269, 4.82165], [45.762275, 4.82173], [45.762245, 4.821766], [45.762238, 4.821763], [45.762208, 4.82173], [45.762201, 4.821722], [45.762194, 4.821689], [45.762202, 4.821677], [45.762222, 4.821666]]"
985.0,"[[45.762478, 4.822601], [45.762482, 4.822645], [45.762452, 4.822631], [45.762418, 4.822611], [45.762458, 4.822602]]"
986.0,"[[45.762777, 4.82291], [45.762762, 4.82289], [45.762777, 4.822869], [45.762788, 4.822863], [45.762792, 4.822869], [45.762792, 4.82289]]"
987.0,"[[45.762819, 4.823003], [45.762837, 4.822955], [45.762838, 4.822956], [45.762852, 4.822987], [45.762837, 4.823008]]"
988.0,"[[45.762375, 4.821597], [45.762353, 4.821581], [45.762328, 4.821517], [45.762319, 4.821483], [45.762358, 4.821453], [45.762405, 4.821438], [45.762463, 4.821483], [45.762463, 4.821501], [45.762441, 4.821538]]"
989.0,"[[45.762658, 4.822901], [45.762658, 4.82289], [45.762663, 4.82289], [45.762669, 4.822897], [45.762671, 4.822917]]"
990.0,"[[45.755319, 4.838658], [45.755074, 4.838707], [45.75494, 4.838662], [45.754678, 4.838329], [45.754469, 4.838007], [45.754997, 4.838341]]"
991.0,"[[45.762747, 4.822976], [45.762783, 4.822944], [45.762786, 4.822983], [45.76278, 4.822983]]"
992.0,"[[45.762714, 4.823062], [45.762708, 4.823052], [45.762717, 4.82304], [45.762744, 4.823022], [45.76274, 4.823062], [45.762736, 4.823069]]"
993.0,"[[45.762747, 4.823052], [45.762785, 4.82304], [45.762788, 4.823055], [45.762772, 4.823061], [45.762761, 4.823061]]"
994.0,"[[45.762627, 4.823086], [45.762647, 4.823066], [45.762652, 4.823066], [45.762658, 4.823077], [45.762661, 4.823088], [45.762644, 4.8231]]"
995.0,"[[45.762663, 4.823027], [45.762672, 4.823005], [45.76268, 4.823022], [45.762686, 4.823041], [45.762669, 4.823052]]"
996.0,"[[45.762636, 4.822972], [45.762661, 4.823005], [45.762635, 4.82304], [45.762627, 4.823047], [45.762613, 4.82304], [45.762611, 4.823038], [45.762611, 4.822999]]"
997.0,"[[45.76265, 4.840604], [45.762097, 4.840905], [45.761887, 4.840861], [45.761252, 4.840416], [45.7617, 4.840207], [45.761864, 4.840185]]"
998.0,"[[45.762166, 4.822], [45.762216, 4.82201], [45.762211, 4.822055], [45.762177, 4.822077], [45.762163, 4.822069], [45.76215, 4.822055], [45.762133, 4.822033], [45.762141, 4.822019]]"
999.0,"[[45.762156, 4.822815], [45.762127, 4.822783], [45.762141, 4.822772], [45.762171, 4.822794], [45.762164, 4.822804]]"
1000.0,"[[45.762119, 4.822847], [45.762141, 4.822837], [45.762134, 4.822847], [45.762122, 4.822863]]"
1001.0,"[[45.762194, 4.822611], [45.762208, 4.822601], [45.76223, 4.82263], [45.762233, 4.822641], [45.762223, 4.822654], [45.762213, 4.82264]]"
1002.0,"[[45.762343, 4.821839], [45.762347, 4.821827], [45.762377, 4.821801], [45.762425, 4.821836], [45.762427, 4.821844], [45.762427, 4.821855], [45.762422, 4.821863], [45.762411, 4.821871], [45.762377, 4.821869], [45.762343, 4.82185]]"
1003.0,"[[45.762438, 4.821772], [45.762416, 4.821794], [45.762395, 4.821781], [45.762388, 4.821774], [45.762386, 4.821758], [45.762387, 4.821754]]"
1004.0,"[[45.762538, 4.822171], [45.76256, 4.82215], [45.762558, 4.822152]]"
1005.0,"[[45.76243, 4.822811], [45.762405, 4.822786], [45.762439, 4.822779], [45.762453, 4.822786]]"
1006.0,"[[45.762306, 4.822858], [45.762298, 4.822847], [45.762322, 4.822841], [45.762322, 4.822858]]"
1007.0,"[[45.762311, 4.82278], [45.762351, 4.822804], [45.762336, 4.822805], [45.762291, 4.822804], [45.762302, 4.822783]]"
1008.0,"[[45.762351, 4.822804], [45.762388, 4.822811], [45.762373, 4.822815]]"
1009.0,
1010.0,"[[45.762305, 4.822027], [45.762272, 4.822053], [45.762283, 4.822032]]"
1011.0,"[[45.762238, 4.822483], [45.762241, 4.822511], [45.762238, 4.822518], [45.762213, 4.82253], [45.762208, 4.822515], [45.762222, 4.8225]]"
1012.0,"[[45.762455, 4.822166], [45.762441, 4.822161], [45.762455, 4.822161]]"
1013.0,
1014.0,"[[45.765886, 4.838466], [45.765605, 4.838605], [45.765397, 4.838544], [45.765388, 4.838447], [45.765386, 4.837857], [45.765525, 4.837975]]"
1015.0,"[[45.765944, 4.83858], [45.765886, 4.838466], [45.765997, 4.838411], [45.766019, 4.838405], [45.76608, 4.838413], [45.766135, 4.83844], [45.766147, 4.838494], [45.766155, 4.838563], [45.766155, 4.83858]]"
1016.0,"[[45.760113, 4.840924], [45.760077, 4.841083], [45.759903, 4.841065], [45.759842, 4.840973], [45.759778, 4.840829], [45.759978, 4.84085]]"
1017.0,"[[45.764725, 4.841508], [45.764772, 4.841167], [45.764797, 4.841191], [45.764837, 4.841275], [45.764877, 4.841518], [45.764847, 4.841558], [45.764788, 4.841608]]"
1018.0,"[[45.763406, 4.838554], [45.763563, 4.838329], [45.763788, 4.838383], [45.763788, 4.838704], [45.763777, 4.838763], [45.763589, 4.839187], [45.763416, 4.838686]]"
1019.0,"[[45.759903, 4.839229], [45.760172, 4.838997], [45.760262, 4.839155], [45.760173, 4.839413], [45.760038, 4.839498], [45.759975, 4.839391]]"
1020.0,"[[45.762408, 4.822055], [45.762402, 4.822013], [45.762411, 4.82201], [45.762422, 4.822052]]"
1021.0,"[[45.765622, 4.840136], [45.766136, 4.8409], [45.765932, 4.841199], [45.76575, 4.841386], [45.765442, 4.841365], [45.765277, 4.841237], [45.765272, 4.84115], [45.765277, 4.841129], [45.765337, 4.840947]]"
1022.0,"[[45.765606, 4.840292], [45.765494, 4.839831], [45.7655, 4.839666], [45.765517, 4.83952], [45.765636, 4.839627], [45.765734, 4.839735], [45.765711, 4.84025]]"
1023.0,"[[45.762344, 4.821986], [45.762366, 4.821947], [45.762438, 4.821919], [45.762447, 4.821927], [45.762455, 4.821935], [45.762418, 4.821968], [45.762366, 4.821989]]"
1024.0,"[[45.756636, 4.838463], [45.756625, 4.838318], [45.756791, 4.837955], [45.756931, 4.837846], [45.756969, 4.837868], [45.75705, 4.837994], [45.756916, 4.838415], [45.756714, 4.838683]]"
1025.0,"[[45.763466, 4.839649], [45.7635, 4.8395], [45.763614, 4.839413], [45.763637, 4.83946], [45.763685, 4.83967], [45.763649, 4.839842], [45.763586, 4.839863], [45.763556, 4.839842]]"
1026.0,"[[45.759746, 4.840066], [45.759663, 4.840174], [45.759529, 4.840089], [45.759499, 4.839971], [45.759656, 4.839938]]"
1027.0,"[[45.759746, 4.840066], [45.760004, 4.83982], [45.760158, 4.839863], [45.760205, 4.840375], [45.76013, 4.840505], [45.760018, 4.840503], [45.759884, 4.840351]]"
1028.0,"[[45.762416, 4.822125], [45.762397, 4.822105], [45.762397, 4.822102], [45.762411, 4.822086], [45.762427, 4.8221], [45.762427, 4.822105]]"
1029.0,"[[45.762418, 4.822354], [45.762401, 4.822343], [45.762405, 4.822325], [45.76241, 4.822313], [45.762425, 4.822336], [45.762427, 4.822341]]"
1030.0,"[[45.763507, 4.84045], [45.763526, 4.840099], [45.763563, 4.840024], [45.763593, 4.840013], [45.763627, 4.840056], [45.763655, 4.840113], [45.763616, 4.840292]]"
1031.0,"[[45.7635, 4.840833], [45.763558, 4.840558], [45.763638, 4.840582], [45.763804, 4.840696], [45.763848, 4.840829], [45.763741, 4.840936], [45.763623, 4.840979], [45.763507, 4.84092]]"
1032.0,"[[45.762333, 4.822077], [45.762347, 4.822063], [45.762366, 4.822091], [45.762373, 4.822107], [45.762361, 4.822113], [45.762351, 4.822112], [45.762347, 4.822108]]"
1033.0,
1034.0,"[[45.762306, 4.822697], [45.762301, 4.822728], [45.76228, 4.822716], [45.762275, 4.822702], [45.762291, 4.822686]]"
1035.0,"[[45.757694, 4.829919], [45.757762, 4.829478], [45.75785, 4.829569], [45.757833, 4.829833]]"
1036.0,"[[45.75591, 4.839187], [45.755764, 4.839166], [45.755801, 4.839005], [45.755831, 4.838976]]"
1037.0,"[[45.762361, 4.822236], [45.762328, 4.822204], [45.762351, 4.822204], [45.762363, 4.822212], [45.762363, 4.822216]]"
1038.0,"[[45.762343, 4.822193], [45.762328, 4.822161], [45.762336, 4.822147]]"
1039.0,"[[45.762347, 4.822279], [45.76235, 4.822256], [45.762388, 4.822268], [45.762371, 4.822282]]"
1040.0,"[[45.76239, 4.822235], [45.762408, 4.822241], [45.762405, 4.822244], [45.762396, 4.822249]]"
1041.0,"[[45.758369, 4.840164], [45.758359, 4.840071], [45.75849, 4.840034], [45.758519, 4.840048], [45.758522, 4.840052], [45.758519, 4.840119]]"
1042.0,"[[45.758879, 4.840307], [45.75878, 4.840335], [45.758653, 4.840239], [45.758623, 4.840153], [45.758631, 4.840142], [45.758795, 4.840142], [45.758848, 4.840207]]"
1043.0,"[[45.762361, 4.822699], [45.76233, 4.822711], [45.762332, 4.822643], [45.762343, 4.822654], [45.762358, 4.822674]]"
1044.0,
1045.0,"[[45.762283, 4.822236], [45.762281, 4.822224], [45.762286, 4.822219], [45.762294, 4.822222], [45.762294, 4.822236]]"
1046.0,"[[45.762291, 4.822633], [45.762295, 4.822622], [45.762305, 4.822622], [45.762313, 4.822643], [45.76231, 4.822654], [45.762298, 4.822654]]"
1047.0,"[[45.762288, 4.822619], [45.762275, 4.822605], [45.762291, 4.822591], [45.762298, 4.82259]]"
1048.0,"[[45.756602, 4.840636], [45.756587, 4.840507], [45.756675, 4.840382], [45.756744, 4.840507]]"
1049.0,"[[45.762276, 4.822568], [45.762268, 4.822558], [45.762272, 4.822555], [45.762298, 4.822547], [45.762291, 4.822559], [45.762281, 4.82257]]"
1050.0,"[[45.762317, 4.822311], [45.762313, 4.822306], [45.762313, 4.822299]]"
1051.0,"[[45.762313, 4.822363], [45.762308, 4.822377], [45.762286, 4.822372], [45.76228, 4.82237], [45.762276, 4.822354], [45.762287, 4.822348], [45.762295, 4.822348]]"
1052.0,
1053.0,"[[45.762286, 4.822269], [45.762291, 4.822268], [45.762288, 4.822274]]"
1054.0,
1055.0,"[[45.762311, 4.822408], [45.762327, 4.822397], [45.762333, 4.822402], [45.762333, 4.822437], [45.762328, 4.82245], [45.762311, 4.822441]]"
1056.0,"[[45.762328, 4.822547], [45.762321, 4.822558], [45.762313, 4.822544], [45.762313, 4.822536], [45.762327, 4.822544]]"
1057.0,
1058.0,
1059.0,
1060.0,
1061.0,"[[45.762321, 4.822504], [45.762328, 4.822525], [45.762322, 4.822513]]"
1062.0,"[[45.762321, 4.822504], [45.76232, 4.822485], [45.76233, 4.82248], [45.762336, 4.822483], [45.762336, 4.822493]]"
1063.0,"[[45.770045, 4.832707], [45.770223, 4.832255], [45.770426, 4.832267], [45.770321, 4.83245]]"
1064.0,"[[45.756233, 4.840619], [45.756333, 4.840486], [45.756425, 4.8405], [45.756433, 4.840744], [45.756308, 4.840757], [45.756254, 4.840715]]"
1065.0,"[[45.76593, 4.8357], [45.765831, 4.835432], [45.766083, 4.835163], [45.766115, 4.835239]]"
1066.0,"[[45.773951, 4.837063], [45.773766, 4.837449], [45.773682, 4.837439], [45.773674, 4.837428], [45.773633, 4.837063], [45.773642, 4.836997], [45.773674, 4.836924]]"
1067.0,"[[45.774654, 4.835937], [45.774797, 4.835743], [45.774946, 4.835797], [45.775055, 4.836016], [45.774909, 4.836012]]"
1068.0,"[[45.774273, 4.836258], [45.774472, 4.836259], [45.774437, 4.836452], [45.77431, 4.836741], [45.774265, 4.836752], [45.774167, 4.836667], [45.774155, 4.836653], [45.774074, 4.836478], [45.774153, 4.836343]]"
1069.0,"[[45.774759, 4.836323], [45.774654, 4.836183], [45.774707, 4.836194]]"
1070.0,"[[45.757792, 4.839906], [45.757751, 4.840164], [45.757669, 4.840164], [45.757403, 4.83996], [45.75739, 4.839856], [45.757441, 4.839852], [45.75777, 4.839853]]"
